win percent,lose percent,wins,loses,nothing
3.6,-6.3,11,3,1390
3.6,-6.4,11,3,1390
3.6,-6.5,11,2,1391
3.6,-6.6,11,2,1391
3.6,-6.7,11,2,1391
3.6,-6.8,11,2,1391
3.6,-6.9,11,2,1391
3.6,-7.0,12,1,1391
3.6,-7.1,12,1,1391
3.6,-7.2,12,1,1391
3.6,-7.3,12,1,1391
3.6,-7.4,12,0,1392
3.7,-0.1,4,843,557
3.7,-0.2,4,769,631
3.7,-0.3,4,674,726
3.7,-0.4,5,569,830
3.7,-0.5,5,468,931
3.7,-0.6,6,379,1019
3.7,-0.7,6,315,1083
3.7,-0.8,6,266,1132
3.7,-0.9,6,226,1172
3.7,-1.0,6,192,1206
3.7,-1.1,6,167,1231
3.7,-1.2,7,140,1257
3.7,-1.3,7,125,1272
3.7,-1.4,8,110,1286
3.7,-1.5,8,100,1296
3.7,-1.6,8,91,1305
3.7,-1.7,8,79,1317
3.7,-1.8,8,73,1323
3.7,-1.9,8,65,1331
3.7,-2.0,8,57,1339
3.7,-2.1,8,51,1345
3.7,-2.2,8,48,1348
3.7,-2.3,8,45,1351
3.7,-2.4,8,40,1356
3.7,-2.5,8,33,1363
3.7,-2.6,9,29,1366
3.7,-2.7,9,27,1368
3.7,-2.8,9,23,1372
3.7,-2.9,9,22,1373
3.7,-3.0,9,22,1373
3.7,-3.1,9,19,1376
3.7,-3.2,9,18,1377
3.7,-3.3,9,18,1377
3.7,-3.4,10,17,1377
3.7,-3.5,10,16,1378
3.7,-3.6,10,15,1379
3.7,-3.7,10,15,1379
3.7,-3.8,10,15,1379
3.7,-3.9,10,14,1380
3.7,-4.0,10,14,1380
3.7,-4.1,10,12,1382
3.7,-4.2,10,11,1383
3.7,-4.3,10,10,1384
3.7,-4.4,10,8,1386
3.7,-4.5,10,6,1388
3.7,-4.6,10,6,1388
3.7,-4.7,10,5,1389
3.7,-4.8,10,5,1389
3.7,-4.9,10,5,1389
3.7,-5.0,10,4,1390
3.7,-5.1,10,4,1390
3.7,-5.2,10,4,1390
3.7,-5.3,10,4,1390
3.7,-5.4,10,4,1390
3.7,-5.5,10,4,1390
3.7,-5.6,10,4,1390
3.7,-5.7,10,4,1390
3.7,-5.8,10,4,1390
3.7,-5.9,10,3,1391
3.7,-6.0,10,3,1391
3.7,-6.1,10,3,1391
3.7,-6.2,10,3,1391
3.7,-6.3,10,3,1391
3.7,-6.4,10,3,1391
3.7,-6.5,10,2,1392
3.7,-6.6,10,2,1392
3.7,-6.7,10,2,1392
3.7,-6.8,10,2,1392
3.7,-6.9,10,2,1392
3.7,-7.0,11,1,1392
3.7,-7.1,11,1,1392
3.7,-7.2,11,1,1392
3.7,-7.3,11,1,1392
3.7,-7.4,11,0,1393
3.8,-0.1,3,843,558
3.8,-0.2,3,769,632
3.8,-0.3,3,674,727
3.8,-0.4,4,569,831
3.8,-0.5,4,468,932
3.8,-0.6,4,379,1021
3.8,-0.7,4,315,1085
3.8,-0.8,4,266,1134
3.8,-0.9,4,226,1174
3.8,-1.0,4,192,1208
3.8,-1.1,4,167,1233
3.8,-1.2,4,140,1260
3.8,-1.3,4,125,1275
3.8,-1.4,5,110,1289
3.8,-1.5,5,100,1299
3.8,-1.6,5,91,1308
3.8,-1.7,5,79,1320
3.8,-1.8,5,73,1326
3.8,-1.9,5,65,1334
3.8,-2.0,5,57,1342
3.8,-2.1,5,51,1348
3.8,-2.2,5,48,1351
3.8,-2.3,5,45,1354
3.8,-2.4,5,40,1359
3.8,-2.5,5,33,1366
3.8,-2.6,6,29,1369
3.8,-2.7,6,27,1371
3.8,-2.8,6,23,1375
3.8,-2.9,6,22,1376
3.8,-3.0,6,22,1376
3.8,-3.1,6,19,1379
3.8,-3.2,6,18,1380
3.8,-3.3,6,18,1380
3.8,-3.4,7,17,1380
3.8,-3.5,7,16,1381
3.8,-3.6,7,15,1382
3.8,-3.7,7,15,1382
3.8,-3.8,7,15,1382
3.8,-3.9,7,14,1383
3.8,-4.0,7,14,1383
3.8,-4.1,7,12,1385
3.8,-4.2,7,11,1386
3.8,-4.3,7,10,1387
3.8,-4.4,7,8,1389
3.8,-4.5,7,6,1391
3.8,-4.6,7,6,1391
3.8,-4.7,7,5,1392
3.8,-4.8,7,5,1392
3.8,-4.9,7,5,1392
3.8,-5.0,7,4,1393
3.8,-5.1,7,4,1393
3.8,-5.2,7,4,1393
3.8,-5.3,7,4,1393
3.8,-5.4,7,4,1393
3.8,-5.5,7,4,1393
3.8,-5.6,7,4,1393
3.8,-5.7,7,4,1393
3.8,-5.8,7,4,1393
3.8,-5.9,7,3,1394
3.8,-6.0,7,3,1394
3.8,-6.1,7,3,1394
3.8,-6.2,7,3,1394
3.8,-6.3,7,3,1394
3.8,-6.4,7,3,1394
3.8,-6.5,7,2,1395
3.8,-6.6,7,2,1395
3.8,-6.7,7,2,1395
3.8,-6.8,7,2,1395
3.8,-6.9,7,2,1395
3.8,-7.0,8,1,1395
3.8,-7.1,8,1,1395
3.8,-7.2,8,1,1395
3.8,-7.3,8,1,1395
3.8,-7.4,8,0,1396
3.9,-0.1,3,843,558
3.9,-0.2,3,769,632
3.9,-0.3,3,674,727
3.9,-0.4,4,569,831
3.9,-0.5,4,468,932
3.9,-0.6,4,379,1021
3.9,-0.7,4,315,1085
3.9,-0.8,4,266,1134
3.9,-0.9,4,226,1174
3.9,-1.0,4,192,1208
3.9,-1.1,4,167,1233
3.9,-1.2,4,140,1260
3.9,-1.3,4,125,1275
3.9,-1.4,5,110,1289
3.9,-1.5,5,100,1299
3.9,-1.6,5,91,1308
3.9,-1.7,5,79,1320
3.9,-1.8,5,73,1326
3.9,-1.9,5,65,1334
3.9,-2.0,5,57,1342
3.9,-2.1,5,51,1348
3.9,-2.2,5,48,1351
3.9,-2.3,5,45,1354
3.9,-2.4,5,40,1359
3.9,-2.5,5,33,1366
3.9,-2.6,6,29,1369
3.9,-2.7,6,27,1371
3.9,-2.8,6,23,1375
3.9,-2.9,6,22,1376
3.9,-3.0,6,22,1376
3.9,-3.1,6,19,1379
3.9,-3.2,6,18,1380
3.9,-3.3,6,18,1380
3.9,-3.4,7,17,1380
3.9,-3.5,7,16,1381
3.9,-3.6,7,15,1382
3.9,-3.7,7,15,1382
3.9,-3.8,7,15,1382
3.9,-3.9,7,14,1383
3.9,-4.0,7,14,1383
3.9,-4.1,7,12,1385
3.9,-4.2,7,11,1386
3.9,-4.3,7,10,1387
3.9,-4.4,7,8,1389
3.9,-4.5,7,6,1391
3.9,-4.6,7,6,1391
3.9,-4.7,7,5,1392
3.9,-4.8,7,5,1392
3.9,-4.9,7,5,1392
3.9,-5.0,7,4,1393
3.9,-5.1,7,4,1393
3.9,-5.2,7,4,1393
3.9,-5.3,7,4,1393
3.9,-5.4,7,4,1393
3.9,-5.5,7,4,1393
3.9,-5.6,7,4,1393
3.9,-5.7,7,4,1393
3.9,-5.8,7,4,1393
3.9,-5.9,7,3,1394
3.9,-6.0,7,3,1394
3.9,-6.1,7,3,1394
3.9,-6.2,7,3,1394
3.9,-6.3,7,3,1394
3.9,-6.4,7,3,1394
3.9,-6.5,7,2,1395
3.9,-6.6,7,2,1395
3.9,-6.7,7,2,1395
3.9,-6.8,7,2,1395
3.9,-6.9,7,2,1395
3.9,-7.0,8,1,1395
3.9,-7.1,8,1,1395
3.9,-7.2,8,1,1395
3.9,-7.3,8,1,1395
3.9,-7.4,8,0,1396
4.0,-0.1,3,843,558
4.0,-0.2,3,769,632
4.0,-0.3,3,674,727
4.0,-0.4,4,569,831
4.0,-0.5,4,468,932
4.0,-0.6,4,379,1021
4.0,-0.7,4,315,1085
4.0,-0.8,4,266,1134
4.0,-0.9,4,226,1174
4.0,-1.0,4,192,1208
4.0,-1.1,4,167,1233
4.0,-1.2,4,140,1260
4.0,-1.3,4,125,1275
4.0,-1.4,5,110,1289
4.0,-1.5,5,100,1299
4.0,-1.6,5,91,1308
4.0,-1.7,5,79,1320
4.0,-1.8,5,73,1326
4.0,-1.9,5,65,1334
4.0,-2.0,5,57,1342
4.0,-2.1,5,51,1348
4.0,-2.2,5,48,1351
4.0,-2.3,5,45,1354
4.0,-2.4,5,40,1359
4.0,-2.5,5,33,1366
4.0,-2.6,6,29,1369
4.0,-2.7,6,27,1371
4.0,-2.8,6,23,1375
4.0,-2.9,6,22,1376
4.0,-3.0,6,22,1376
4.0,-3.1,6,19,1379
4.0,-3.2,6,18,1380
4.0,-3.3,6,18,1380
4.0,-3.4,7,17,1380
4.0,-3.5,7,16,1381
4.0,-3.6,7,15,1382
4.0,-3.7,7,15,1382
4.0,-3.8,7,15,1382
4.0,-3.9,7,14,1383
4.0,-4.0,7,14,1383
4.0,-4.1,7,12,1385
4.0,-4.2,7,11,1386
4.0,-4.3,7,10,1387
4.0,-4.4,7,8,1389
4.0,-4.5,7,6,1391
4.0,-4.6,7,6,1391
4.0,-4.7,7,5,1392
4.0,-4.8,7,5,1392
4.0,-4.9,7,5,1392
4.0,-5.0,7,4,1393
4.0,-5.1,7,4,1393
4.0,-5.2,7,4,1393
4.0,-5.3,7,4,1393
4.0,-5.4,7,4,1393
4.0,-5.5,7,4,1393
4.0,-5.6,7,4,1393
4.0,-5.7,7,4,1393
4.0,-5.8,7,4,1393
4.0,-5.9,7,3,1394
4.0,-6.0,7,3,1394
4.0,-6.1,7,3,1394
4.0,-6.2,7,3,1394
4.0,-6.3,7,3,1394
4.0,-6.4,7,3,1394
4.0,-6.5,7,2,1395
4.0,-6.6,7,2,1395
4.0,-6.7,7,2,1395
4.0,-6.8,7,2,1395
4.0,-6.9,7,2,1395
4.0,-7.0,8,1,1395
4.0,-7.1,8,1,1395
4.0,-7.2,8,1,1395
4.0,-7.3,8,1,1395
4.0,-7.4,8,0,1396
4.1,-0.1,3,843,558
4.1,-0.2,3,769,632
4.1,-0.3,3,674,727
4.1,-0.4,4,569,831
4.1,-0.5,4,468,932
4.1,-0.6,4,379,1021
4.1,-0.7,4,315,1085
4.1,-0.8,4,266,1134
4.1,-0.9,4,226,1174
4.1,-1.0,4,192,1208
4.1,-1.1,4,167,1233
4.1,-1.2,4,140,1260
4.1,-1.3,4,125,1275
4.1,-1.4,5,110,1289
4.1,-1.5,5,100,1299
4.1,-1.6,5,91,1308
4.1,-1.7,5,79,1320
4.1,-1.8,5,73,1326
4.1,-1.9,5,65,1334
4.1,-2.0,5,57,1342
4.1,-2.1,5,51,1348
4.1,-2.2,5,48,1351
4.1,-2.3,5,45,1354
4.1,-2.4,5,40,1359
4.1,-2.5,5,33,1366
4.1,-2.6,6,29,1369
4.1,-2.7,6,27,1371
4.1,-2.8,6,23,1375
4.1,-2.9,6,22,1376
4.1,-3.0,6,22,1376
4.1,-3.1,6,19,1379
4.1,-3.2,6,18,1380
4.1,-3.3,6,18,1380
4.1,-3.4,7,17,1380
4.1,-3.5,7,16,1381
4.1,-3.6,7,15,1382
4.1,-3.7,7,15,1382
4.1,-3.8,7,15,1382
4.1,-3.9,7,14,1383
4.1,-4.0,7,14,1383
4.1,-4.1,7,12,1385
4.1,-4.2,7,11,1386
4.1,-4.3,7,10,1387
4.1,-4.4,7,8,1389
4.1,-4.5,7,6,1391
4.1,-4.6,7,6,1391
4.1,-4.7,7,5,1392
4.1,-4.8,7,5,1392
4.1,-4.9,7,5,1392
4.1,-5.0,7,4,1393
4.1,-5.1,7,4,1393
4.1,-5.2,7,4,1393
4.1,-5.3,7,4,1393
4.1,-5.4,7,4,1393
4.1,-5.5,7,4,1393
4.1,-5.6,7,4,1393
4.1,-5.7,7,4,1393
4.1,-5.8,7,4,1393
4.1,-5.9,7,3,1394
4.1,-6.0,7,3,1394
4.1,-6.1,7,3,1394
4.1,-6.2,7,3,1394
4.1,-6.3,7,3,1394
4.1,-6.4,7,3,1394
4.1,-6.5,7,2,1395
4.1,-6.6,7,2,1395
4.1,-6.7,7,2,1395
4.1,-6.8,7,2,1395
4.1,-6.9,7,2,1395
4.1,-7.0,7,1,1396
4.1,-7.1,7,1,1396
4.1,-7.2,7,1,1396
4.1,-7.3,7,1,1396
4.1,-7.4,7,0,1397
4.2,-0.1,3,843,558
4.2,-0.2,3,769,632
4.2,-0.3,3,674,727
4.2,-0.4,4,569,831
4.2,-0.5,4,468,932
4.2,-0.6,4,379,1021
4.2,-0.7,4,315,1085
4.2,-0.8,4,266,1134
4.2,-0.9,4,226,1174
4.2,-1.0,4,192,1208
4.2,-1.1,4,167,1233
4.2,-1.2,4,140,1260
4.2,-1.3,4,125,1275
4.2,-1.4,5,110,1289
4.2,-1.5,5,100,1299
4.2,-1.6,5,91,1308
4.2,-1.7,5,79,1320
4.2,-1.8,5,73,1326
4.2,-1.9,5,65,1334
4.2,-2.0,5,57,1342
4.2,-2.1,5,51,1348
4.2,-2.2,5,48,1351
4.2,-2.3,5,45,1354
4.2,-2.4,5,40,1359
4.2,-2.5,5,33,1366
4.2,-2.6,5,29,1370
4.2,-2.7,5,27,1372
4.2,-2.8,5,23,1376
4.2,-2.9,5,22,1377
4.2,-3.0,5,22,1377
4.2,-3.1,5,19,1380
4.2,-3.2,5,18,1381
4.2,-3.3,5,18,1381
4.2,-3.4,6,17,1381
4.2,-3.5,6,16,1382
4.2,-3.6,6,15,1383
4.2,-3.7,6,15,1383
4.2,-3.8,6,15,1383
4.2,-3.9,6,14,1384
4.2,-4.0,6,14,1384
4.2,-4.1,6,12,1386
4.2,-4.2,6,11,1387
4.2,-4.3,6,10,1388
4.2,-4.4,6,8,1390
4.2,-4.5,6,6,1392
4.2,-4.6,6,6,1392
4.2,-4.7,6,5,1393
4.2,-4.8,6,5,1393
4.2,-4.9,6,5,1393
4.2,-5.0,6,4,1394
4.2,-5.1,6,4,1394
4.2,-5.2,6,4,1394
4.2,-5.3,6,4,1394
4.2,-5.4,6,4,1394
4.2,-5.5,6,4,1394
4.2,-5.6,6,4,1394
4.2,-5.7,6,4,1394
4.2,-5.8,6,4,1394
4.2,-5.9,6,3,1395
4.2,-6.0,6,3,1395
4.2,-6.1,6,3,1395
4.2,-6.2,6,3,1395
4.2,-6.3,6,3,1395
4.2,-6.4,6,3,1395
4.2,-6.5,6,2,1396
4.2,-6.6,6,2,1396
4.2,-6.7,6,2,1396
4.2,-6.8,6,2,1396
4.2,-6.9,6,2,1396
4.2,-7.0,6,1,1397
4.2,-7.1,6,1,1397
4.2,-7.2,6,1,1397
4.2,-7.3,6,1,1397
4.2,-7.4,6,0,1398
4.3,-0.1,2,843,559
4.3,-0.2,2,769,633
4.3,-0.3,2,674,728
4.3,-0.4,3,569,832
4.3,-0.5,3,468,933
4.3,-0.6,3,379,1022
4.3,-0.7,3,315,1086
4.3,-0.8,3,266,1135
4.3,-0.9,3,226,1175
4.3,-1.0,3,192,1209
4.3,-1.1,3,167,1234
4.3,-1.2,3,140,1261
4.3,-1.3,3,125,1276
4.3,-1.4,3,110,1291
4.3,-1.5,3,100,1301
4.3,-1.6,3,91,1310
4.3,-1.7,3,79,1322
4.3,-1.8,3,73,1328
4.3,-1.9,3,65,1336
4.3,-2.0,3,57,1344
4.3,-2.1,3,51,1350
4.3,-2.2,3,48,1353
4.3,-2.3,3,45,1356
4.3,-2.4,3,40,1361
4.3,-2.5,3,33,1368
4.3,-2.6,3,29,1372
4.3,-2.7,3,27,1374
4.3,-2.8,3,23,1378
4.3,-2.9,3,22,1379
4.3,-3.0,3,22,1379
4.3,-3.1,3,19,1382
4.3,-3.2,3,18,1383
4.3,-3.3,3,18,1383
4.3,-3.4,4,17,1383
4.3,-3.5,4,16,1384
4.3,-3.6,4,15,1385
4.3,-3.7,4,15,1385
4.3,-3.8,4,15,1385
4.3,-3.9,4,14,1386
4.3,-4.0,4,14,1386
4.3,-4.1,4,12,1388
4.3,-4.2,4,11,1389
4.3,-4.3,4,10,1390
4.3,-4.4,4,8,1392
4.3,-4.5,4,6,1394
4.3,-4.6,4,6,1394
4.3,-4.7,4,5,1395
4.3,-4.8,4,5,1395
4.3,-4.9,4,5,1395
4.3,-5.0,4,4,1396
4.3,-5.1,4,4,1396
4.3,-5.2,4,4,1396
4.3,-5.3,4,4,1396
4.3,-5.4,4,4,1396
4.3,-5.5,4,4,1396
4.3,-5.6,4,4,1396
4.3,-5.7,4,4,1396
4.3,-5.8,4,4,1396
4.3,-5.9,4,3,1397
4.3,-6.0,4,3,1397
4.3,-6.1,4,3,1397
4.3,-6.2,4,3,1397
4.3,-6.3,4,3,1397
4.3,-6.4,4,3,1397
4.3,-6.5,4,2,1398
4.3,-6.6,4,2,1398
4.3,-6.7,4,2,1398
4.3,-6.8,4,2,1398
4.3,-6.9,4,2,1398
4.3,-7.0,4,1,1399
4.3,-7.1,4,1,1399
4.3,-7.2,4,1,1399
4.3,-7.3,4,1,1399
4.3,-7.4,4,0,1400
4.4,-0.1,2,843,559
4.4,-0.2,2,769,633
4.4,-0.3,2,674,728
4.4,-0.4,3,569,832
4.4,-0.5,3,468,933
4.4,-0.6,3,379,1022
4.4,-0.7,3,315,1086
4.4,-0.8,3,266,1135
4.4,-0.9,3,226,1175
4.4,-1.0,3,192,1209
4.4,-1.1,3,167,1234
4.4,-1.2,3,140,1261
4.4,-1.3,3,125,1276
4.4,-1.4,3,110,1291
4.4,-1.5,3,100,1301
4.4,-1.6,3,91,1310
4.4,-1.7,3,79,1322
4.4,-1.8,3,73,1328
4.4,-1.9,3,65,1336
4.4,-2.0,3,57,1344
4.4,-2.1,3,51,1350
4.4,-2.2,3,48,1353
4.4,-2.3,3,45,1356
4.4,-2.4,3,40,1361
4.4,-2.5,3,33,1368
4.4,-2.6,3,29,1372
4.4,-2.7,3,27,1374
4.4,-2.8,3,23,1378
4.4,-2.9,3,22,1379
4.4,-3.0,3,22,1379
4.4,-3.1,3,19,1382
4.4,-3.2,3,18,1383
4.4,-3.3,3,18,1383
4.4,-3.4,4,17,1383
4.4,-3.5,4,16,1384
4.4,-3.6,4,15,1385
4.4,-3.7,4,15,1385
4.4,-3.8,4,15,1385
4.4,-3.9,4,14,1386
4.4,-4.0,4,14,1386
4.4,-4.1,4,12,1388
4.4,-4.2,4,11,1389
4.4,-4.3,4,10,1390
4.4,-4.4,4,8,1392
4.4,-4.5,4,6,1394
4.4,-4.6,4,6,1394
4.4,-4.7,4,5,1395
4.4,-4.8,4,5,1395
4.4,-4.9,4,5,1395
4.4,-5.0,4,4,1396
4.4,-5.1,4,4,1396
4.4,-5.2,4,4,1396
4.4,-5.3,4,4,1396
4.4,-5.4,4,4,1396
4.4,-5.5,4,4,1396
4.4,-5.6,4,4,1396
4.4,-5.7,4,4,1396
4.4,-5.8,4,4,1396
4.4,-5.9,4,3,1397
4.4,-6.0,4,3,1397
4.4,-6.1,4,3,1397
4.4,-6.2,4,3,1397
4.4,-6.3,4,3,1397
4.4,-6.4,4,3,1397
4.4,-6.5,4,2,1398
4.4,-6.6,4,2,1398
4.4,-6.7,4,2,1398
4.4,-6.8,4,2,1398
4.4,-6.9,4,2,1398
4.4,-7.0,4,1,1399
4.4,-7.1,4,1,1399
4.4,-7.2,4,1,1399
4.4,-7.3,4,1,1399
4.4,-7.4,4,0,1400
4.5,-0.1,1,843,560
4.5,-0.2,1,769,634
4.5,-0.3,1,674,729
4.5,-0.4,2,569,833
4.5,-0.5,2,468,934
4.5,-0.6,2,379,1023
4.5,-0.7,2,315,1087
4.5,-0.8,2,266,1136
4.5,-0.9,2,226,1176
4.5,-1.0,2,192,1210
4.5,-1.1,2,167,1235
4.5,-1.2,2,140,1262
4.5,-1.3,2,125,1277
4.5,-1.4,2,110,1292
4.5,-1.5,2,100,1302
4.5,-1.6,2,91,1311
4.5,-1.7,2,79,1323
4.5,-1.8,2,73,1329
4.5,-1.9,2,65,1337
4.5,-2.0,2,57,1345
4.5,-2.1,2,51,1351
4.5,-2.2,2,48,1354
4.5,-2.3,2,45,1357
4.5,-2.4,2,40,1362
4.5,-2.5,2,33,1369
4.5,-2.6,2,29,1373
4.5,-2.7,2,27,1375
4.5,-2.8,2,23,1379
4.5,-2.9,2,22,1380
4.5,-3.0,2,22,1380
4.5,-3.1,2,19,1383
4.5,-3.2,2,18,1384
4.5,-3.3,2,18,1384
4.5,-3.4,3,17,1384
4.5,-3.5,3,16,1385
4.5,-3.6,3,15,1386
4.5,-3.7,3,15,1386
4.5,-3.8,3,15,1386
4.5,-3.9,3,14,1387
4.5,-4.0,3,14,1387
4.5,-4.1,3,12,1389
4.5,-4.2,3,11,1390
4.5,-4.3,3,10,1391
4.5,-4.4,3,8,1393
4.5,-4.5,3,6,1395
4.5,-4.6,3,6,1395
4.5,-4.7,3,5,1396
4.5,-4.8,3,5,1396
4.5,-4.9,3,5,1396
4.5,-5.0,3,4,1397
4.5,-5.1,3,4,1397
4.5,-5.2,3,4,1397
4.5,-5.3,3,4,1397
4.5,-5.4,3,4,1397
4.5,-5.5,3,4,1397
4.5,-5.6,3,4,1397
4.5,-5.7,3,4,1397
4.5,-5.8,3,4,1397
4.5,-5.9,3,3,1398
4.5,-6.0,3,3,1398
4.5,-6.1,3,3,1398
4.5,-6.2,3,3,1398
4.5,-6.3,3,3,1398
4.5,-6.4,3,3,1398
4.5,-6.5,3,2,1399
4.5,-6.6,3,2,1399
4.5,-6.7,3,2,1399
4.5,-6.8,3,2,1399
4.5,-6.9,3,2,1399
4.5,-7.0,3,1,1400
4.5,-7.1,3,1,1400
4.5,-7.2,3,1,1400
4.5,-7.3,3,1,1400
4.5,-7.4,3,0,1401
4.6,-0.1,1,843,560
4.6,-0.2,1,769,634
4.6,-0.3,1,674,729
4.6,-0.4,2,569,833
4.6,-0.5,2,468,934
4.6,-0.6,2,379,1023
4.6,-0.7,2,315,1087
4.6,-0.8,2,266,1136
4.6,-0.9,2,226,1176
4.6,-1.0,2,192,1210
4.6,-1.1,2,167,1235
4.6,-1.2,2,140,1262
4.6,-1.3,2,125,1277
4.6,-1.4,2,110,1292
4.6,-1.5,2,100,1302
4.6,-1.6,2,91,1311
4.6,-1.7,2,79,1323
4.6,-1.8,2,73,1329
4.6,-1.9,2,65,1337
4.6,-2.0,2,57,1345
4.6,-2.1,2,51,1351
4.6,-2.2,2,48,1354
4.6,-2.3,2,45,1357
4.6,-2.4,2,40,1362
4.6,-2.5,2,33,1369
4.6,-2.6,2,29,1373
4.6,-2.7,2,27,1375
4.6,-2.8,2,23,1379
4.6,-2.9,2,22,1380
4.6,-3.0,2,22,1380
4.6,-3.1,2,19,1383
4.6,-3.2,2,18,1384
4.6,-3.3,2,18,1384
4.6,-3.4,2,17,1385
4.6,-3.5,2,16,1386
4.6,-3.6,2,15,1387
4.6,-3.7,2,15,1387
4.6,-3.8,2,15,1387
4.6,-3.9,2,14,1388
4.6,-4.0,2,14,1388
4.6,-4.1,2,12,1390
4.6,-4.2,2,11,1391
4.6,-4.3,2,10,1392
4.6,-4.4,2,8,1394
4.6,-4.5,2,6,1396
4.6,-4.6,2,6,1396
4.6,-4.7,2,5,1397
4.6,-4.8,2,5,1397
4.6,-4.9,2,5,1397
4.6,-5.0,2,4,1398
4.6,-5.1,2,4,1398
4.6,-5.2,2,4,1398
4.6,-5.3,2,4,1398
4.6,-5.4,2,4,1398
4.6,-5.5,2,4,1398
4.6,-5.6,2,4,1398
4.6,-5.7,2,4,1398
4.6,-5.8,2,4,1398
4.6,-5.9,2,3,1399
4.6,-6.0,2,3,1399
4.6,-6.1,2,3,1399
4.6,-6.2,2,3,1399
4.6,-6.3,2,3,1399
4.6,-6.4,2,3,1399
4.6,-6.5,2,2,1400
4.6,-6.6,2,2,1400
4.6,-6.7,2,2,1400
4.6,-6.8,2,2,1400
4.6,-6.9,2,2,1400
4.6,-7.0,2,1,1401
4.6,-7.1,2,1,1401
4.6,-7.2,2,1,1401
4.6,-7.3,2,1,1401
4.6,-7.4,2,0,1402
4.7,-0.1,1,843,560
4.7,-0.2,1,769,634
4.7,-0.3,1,674,729
4.7,-0.4,2,569,833
4.7,-0.5,2,468,934
4.7,-0.6,2,379,1023
4.7,-0.7,2,315,1087
4.7,-0.8,2,266,1136
4.7,-0.9,2,226,1176
4.7,-1.0,2,192,1210
4.7,-1.1,2,167,1235
4.7,-1.2,2,140,1262
4.7,-1.3,2,125,1277
4.7,-1.4,2,110,1292
4.7,-1.5,2,100,1302
4.7,-1.6,2,91,1311
4.7,-1.7,2,79,1323
4.7,-1.8,2,73,1329
4.7,-1.9,2,65,1337
4.7,-2.0,2,57,1345
4.7,-2.1,2,51,1351
4.7,-2.2,2,48,1354
4.7,-2.3,2,45,1357
4.7,-2.4,2,40,1362
4.7,-2.5,2,33,1369
4.7,-2.6,2,29,1373
4.7,-2.7,2,27,1375
4.7,-2.8,2,23,1379
4.7,-2.9,2,22,1380
4.7,-3.0,2,22,1380
4.7,-3.1,2,19,1383
4.7,-3.2,2,18,1384
4.7,-3.3,2,18,1384
4.7,-3.4,2,17,1385
4.7,-3.5,2,16,1386
4.7,-3.6,2,15,1387
4.7,-3.7,2,15,1387
4.7,-3.8,2,15,1387
4.7,-3.9,2,14,1388
4.7,-4.0,2,14,1388
4.7,-4.1,2,12,1390
4.7,-4.2,2,11,1391
4.7,-4.3,2,10,1392
4.7,-4.4,2,8,1394
4.7,-4.5,2,6,1396
4.7,-4.6,2,6,1396
4.7,-4.7,2,5,1397
4.7,-4.8,2,5,1397
4.7,-4.9,2,5,1397
4.7,-5.0,2,4,1398
4.7,-5.1,2,4,1398
4.7,-5.2,2,4,1398
4.7,-5.3,2,4,1398
4.7,-5.4,2,4,1398
4.7,-5.5,2,4,1398
4.7,-5.6,2,4,1398
4.7,-5.7,2,4,1398
4.7,-5.8,2,4,1398
4.7,-5.9,2,3,1399
4.7,-6.0,2,3,1399
4.7,-6.1,2,3,1399
4.7,-6.2,2,3,1399
4.7,-6.3,2,3,1399
4.7,-6.4,2,3,1399
4.7,-6.5,2,2,1400
4.7,-6.6,2,2,1400
4.7,-6.7,2,2,1400
4.7,-6.8,2,2,1400
4.7,-6.9,2,2,1400
4.7,-7.0,2,1,1401
4.7,-7.1,2,1,1401
4.7,-7.2,2,1,1401
4.7,-7.3,2,1,1401
4.7,-7.4,2,0,1402
4.8,-0.1,1,843,560
4.8,-0.2,1,769,634
4.8,-0.3,1,674,729
4.8,-0.4,2,569,833
4.8,-0.5,2,468,934
4.8,-0.6,2,379,1023
4.8,-0.7,2,315,1087
4.8,-0.8,2,266,1136
4.8,-0.9,2,226,1176
4.8,-1.0,2,192,1210
4.8,-1.1,2,167,1235
4.8,-1.2,2,140,1262
4.8,-1.3,2,125,1277
4.8,-1.4,2,110,1292
4.8,-1.5,2,100,1302
4.8,-1.6,2,91,1311
4.8,-1.7,2,79,1323
4.8,-1.8,2,73,1329
4.8,-1.9,2,65,1337
4.8,-2.0,2,57,1345
4.8,-2.1,2,51,1351
4.8,-2.2,2,48,1354
4.8,-2.3,2,45,1357
4.8,-2.4,2,40,1362
4.8,-2.5,2,33,1369
4.8,-2.6,2,29,1373
4.8,-2.7,2,27,1375
4.8,-2.8,2,23,1379
4.8,-2.9,2,22,1380
4.8,-3.0,2,22,1380
4.8,-3.1,2,19,1383
4.8,-3.2,2,18,1384
4.8,-3.3,2,18,1384
4.8,-3.4,2,17,1385
4.8,-3.5,2,16,1386
4.8,-3.6,2,15,1387
4.8,-3.7,2,15,1387
4.8,-3.8,2,15,1387
4.8,-3.9,2,14,1388
4.8,-4.0,2,14,1388
4.8,-4.1,2,12,1390
4.8,-4.2,2,11,1391
4.8,-4.3,2,10,1392
4.8,-4.4,2,8,1394
4.8,-4.5,2,6,1396
4.8,-4.6,2,6,1396
4.8,-4.7,2,5,1397
4.8,-4.8,2,5,1397
4.8,-4.9,2,5,1397
4.8,-5.0,2,4,1398
4.8,-5.1,2,4,1398
